DOY;Hour;Temperature__C_;SolarRadiation0__W_m2_;SolarRadiation30__W_m2_;WindSpeed_m_s_;WindDirection___;Pressure_hPa_;Precipitation_mm_;CloudCover___;CloudType_H_M_L_;PoutDC;GHIClearSky;DateNum;GHImeas;TAMBmeas
84;23;8.9;0;0;3.89;101;1005;0;100;0.5;0;0;735683.958333333;0;5.80666666666667
85;0;6.8;0;0;2.78;12;1007;2.4;100;0;0;0;735684;0;5.405
85;1;6.8;0;0;2.5;20;1008;1.5;100;0;0;0;735684.041666667;0;5.37
85;2;6.9;0;0;2.78;54;1007;1.5;100;0;0;0;735684.083333333;0;5.28166666666667
85;3;6.9;0;0;3.06;53;1007;1.2;100;0;0;0;735684.125;0;5.34166666666667
85;4;7.3;0;0;2.78;35;1007;0.4;100;0;0;0;735684.166666667;0;5.545
85;5;7.3;0;0;3.33;25;1007;0.1;100;0;0;0;735684.208333333;0;5.77666666666667
85;6;6.9;2;2;3.06;25;1008;0.1;100;0;0.11483154296875;9;735684.25;1;6.265
85;7;7.2;72;87;1.67;41;1007;0;100;0;13.3619305263311;134;735684.291666667;55.5;6.565
85;8;8.3;182;238;1.94;90;1008;0;100;0;56.7980829105266;324;735684.333333333;222;8.075
85;9;9.1;348;463;3.06;108;1009;0;100;0;91.7215225997952;502;735684.375;307.5;9.50166666666667
85;10;10.2;531;712;3.89;113;1009;0;98;0;61.1170389870955;642;735684.416666667;254.166666666667;10.02
85;11;11.2;653;878;3.33;111;1009;0;100;0.5;72.5385649617513;730;735684.458333333;295.5;10.1233333333333
85;12;12.3;510;687;3.61;102;1009;0;89;0.5;76.8742511071099;761;735684.5;307.833333333333;10.5983333333333
85;13;12.7;527;710;3.33;102;1009;0;31;0;77.400986400827;730;735684.541666667;296;10.78
85;14;13.8;701;943;3.61;104;1009;0;82;0;61.987282407441;642;735684.583333333;254.5;11.2166666666667
85;15;13.9;466;624;3.89;104;1009;0;100;0;27.6202769011876;502;735684.625;111.333333333333;10.4283333333333
85;16;13.2;245;326;3.89;108;1009;0;100;0;33.8151000552707;324;735684.666666667;140;10.095
85;17;12.9;165;215;3.89;108;1009;0;100;0;13.8597429582434;134;735684.708333333;52.6666666666667;10.17
85;18;12.8;56;66;3.33;98;1009;0.1;96;0;4.78629111395941;9;735684.75;24.8333333333333;9.84833333333333
85;19;12.6;0;0;2.5;88;1010;0.3;91;0;0;0;735684.791666667;0;7.40666666666667
85;20;12.4;0;0;1.94;65;1009;0.1;100;0;0;0;735684.833333333;0;7.28333333333333
85;21;12.1;0;0;1.67;61;1011;0;67;0;0;0;735684.875;0;7.21333333333333
85;22;10.6;0;0;1.67;48;1011;0;45;0.5;0;0;735684.916666667;0;6.99
85;23;9.9;0;0;1.94;19;1011;0;100;0;0;0;735684.958333333;0;6.94166666666667
86;0;8.9;0;0;1.94;63;1010;0;99;0;0;0;735685;0;6.66666666666667
86;1;8.8;0;0;1.39;47;1010;0;100;0;0;0;735685.041666667;0;6.79666666666667
86;2;8.7;0;0;1.67;33;1009;0;100;0;0;0;735685.083333333;0;7.03
86;3;8.4;0;0;1.39;17;1009;0;100;0;0;0;735685.125;0;6.915
86;4;8.4;0;0;1.67;333;1008;0;100;0;0;0;735685.166666667;0;6.91333333333333
86;5;8.2;0;0;1.67;334;1009;0;100;0;0;0;735685.208333333;0;6.81333333333333
86;6;8;2;2;1.39;345;1008;0;100;0;0.339447021484375;10;735685.25;1.5;6.68333333333333
86;7;8.1;61;72;0.83;14;1008;0.1;100;0;7.62839905209012;138;735685.291666667;36.1666666666667;6.94333333333333
86;8;9;178;230;0.83;8;1009;0.1;100;0;24.8454842588637;330;735685.333333333;107.666666666667;7.72333333333333
86;9;9.8;313;413;1.39;328;1008;0;100;0;25.6507719040612;507;735685.375;110.833333333333;8.74833333333333
86;10;10.9;445;593;2.5;289;1008;0;100;0;62.5001281865439;647;735685.416666667;253.5;9.92666666666667
86;11;12.5;583;780;3.06;279;1008;0;100;0;147.509201649151;736;735685.458333333;521.833333333333;11.6933333333333
86;12;13.5;747;1001;2.5;303;1008;0;46;0;138.970686887105;766;735685.5;508;12.98
86;13;14.3;820;1099;1.11;308;1008;0;31;0;94.653585127325;736;735685.541666667;377.333333333333;12.985
86;14;15;723;967;2.5;310;1007;0;16;1;82.2375794728597;647;735685.583333333;332.833333333333;13.3633333333333
86;15;15.4;569;757;3.33;315;1006;0;72;0.5;62.5503092207501;507;735685.625;253.166666666667;13.415
86;16;15.9;461;608;3.61;319;1007;0;100;0.5;72.0434279547798;330;735685.666666667;279.333333333333;13.6466666666667
86;17;15.9;328;422;3.33;311;1007;0;84;1;36.3959594641792;138;735685.708333333;155.833333333333;13.3583333333333
86;18;15.6;129;147;2.22;304;1006;0;53;1;8.51391707114353;10;735685.75;38.5;12.9316666666667
86;19;13.8;3;3;2.5;296;1007;0;42;1;0;0;735685.791666667;1.66666666666667;12.63
86;20;12.2;0;0;1.94;298;1008;0;52;1;0;0;735685.833333333;0;11.9283333333333
86;21;10.9;0;0;1.67;313;1007;0;56;1;0;0;735685.875;0;11.25
86;22;9.8;0;0;1.94;329;1008;0;43;1;0;0;735685.916666667;0;10.7983333333333
86;23;8.7;0;0;1.39;345;1009;0;12;1;0;0;735685.958333333;0;10.16
87;0;10.6;0;0;1.94;299;1010;0;100;0;0;0;735686;0;9.39666666666667
87;1;10.1;0;0;1.11;331;1011;0;57;0.5;0;0;735686.041666667;0;8.31833333333333
87;2;9;0;0;0.56;360;1012;0;16;0.5;0;0;735686.083333333;0;8.21166666666667
87;3;9.2;0;0;0.28;360;1011;0;8;0.5;0;0;735686.125;0;7.42166666666667
87;4;8.4;0;0;0.56;18;1012;0;9;0;0;0;735686.166666667;0;7.425
87;5;8.1;0;0;0.56;35;1012;0;3;0;0;0;735686.208333333;0;6.71333333333333
87;6;7.5;5;5;0.56;32;1012;0;1;0;0.518142700195313;12;735686.25;2.33333333333333;6.445
87;7;8.4;124;142;0.83;30;1013;0;10;0;16.4686718930537;143;735686.291666667;67.5;6.86833333333333
87;8;9.9;326;416;0;75;1014;0;0;0;60.8639572821724;335;735686.333333333;239.333333333333;9.10333333333333
87;9;11.7;510;668;0;90;1014;0;0;0;121.935571611193;513;735686.375;386.833333333333;12.1116666666667
87;10;13.7;661;875;0.28;153;1015;0;0;0;149.245835662731;652;735686.416666667;510.5;13.5033333333333
87;11;15.7;770;1025;0.56;184;1015;0;5;0;194.172293129942;741;735686.458333333;664.166666666667;14.975
87;12;16.9;816;1088;2.22;180;1015;0;3;0;209.4962363561;771;735686.5;730;15.3616666666667
87;13;17.9;792;1056;2.22;215;1016;0;5;0;206.101706848145;741;735686.541666667;736.5;16.6
87;14;18.6;743;988;2.22;257;1016;0;2;0;186.832423591614;652;735686.583333333;679;17.48
87;15;19;658;870;2.5;278;1015;0;8;1;156.559577781733;513;735686.625;576.166666666667;17.8666666666667
87;16;19.1;514;672;2.5;300;1015;0;10;1;112.376847686768;335;735686.666666667;431.166666666667;18.185
87;17;18.8;334;424;2.5;311;1015;0;4;1;56.6835442606608;143;735686.708333333;252.833333333333;17.7033333333333
87;18;18.7;128;141;2.5;296;1016;0;4;1;12.1655962014064;12;735686.75;79.1666666666667;17.3283333333333
87;19;15.9;3;3;1.39;255;1016;0;0;0;0.222965325249566;0;735686.791666667;2;16.0283333333333
87;20;14.8;0;0;1.67;360;1016;0;0;0;0;0;735686.833333333;0;15.1966666666667
87;21;13.7;0;0;1.39;42;1018;0;2;1;0;0;735686.875;0;14.3683333333333
87;22;12.4;0;0;1.94;23;1018;0;1;1;0;0;735686.916666667;0;13.0666666666667
87;23;12.1;0;0;1.67;12;1018;0;0;0;0;0;735686.958333333;0;11.8766666666667
88;0;11.6;0;0;1.67;20;1021;0;0;0;0;0;735687;0;10.8283333333333
88;1;10.3;0;0;1.39;19;1021;0;0;0;0;0;735687.041666667;0;10.09
88;2;9.3;0;0;1.39;10;1021;0;0;0;0;0;735687.083333333;0;9.495
88;3;8.8;0;0;1.39;6;1022;0;1;1;0;0;735687.125;0;9.09833333333333
88;4;8.1;0;0;1.67;9;1021;0;0;0;0;0;735687.166666667;0;8.715
88;5;7.7;0;0;1.67;7;1021;0;0;0;0;0;735687.208333333;0;8.40166666666667
88;6;7.1;7;7;1.39;6;1022;0;0;0;0.710780724419487;13;735687.25;4.33333333333333;8.415
88;7;8.2;130;146;1.94;9;1022;0;0;0;18.0497156323848;148;735687.291666667;79.5;9.76166666666667
88;8;9.8;336;424;0.56;354;1022;0;0;0;60.0901276133782;340;735687.333333333;249.166666666667;11.2983333333333
88;9;12;522;679;0;180;1023;0;0;0;130.242583819459;518;735687.375;420;12.7416666666667
88;10;14;672;884;0.28;180;1023;0;0;0;164.515599161784;657;735687.416666667;551.5;14.945
88;11;16.1;775;1026;0;210;1022;0;16;1;188.469067611694;746;735687.458333333;655.166666666667;16.5233333333333
88;12;18.1;826;1096;1.67;180;1023;0;25;1;180.908651096087;776;735687.5;657.166666666667;17.9733333333333
88;13;19.4;827;1097;1.94;105;1021;0;18;1;184.662421241535;746;735687.541666667;688.166666666667;18.6233333333333
88;14;20.4;773;1023;2.5;98;1022;0;6;1;186.369745298052;657;735687.583333333;693.666666666667;19.4933333333333
88;15;20.7;667;877;2.78;100;1021;0;4;1;145.130787548489;518;735687.625;544.333333333333;19.4433333333333
88;16;20.6;522;677;3.06;108;1021;0;8;1;57.8156082069479;340;735687.666666667;240.333333333333;18.3983333333333
88;17;20.2;344;432;3.06;111;1020;0;16;1;64.4139855214938;148;735687.708333333;293.333333333333;18.7583333333333
88;18;19.7;138;148;2.5;109;1020;0;20;1;14.5612438584093;13;735687.75;87;18.255
88;19;17.3;4;4;0.28;90;1021;0;23;1;0.439112345377605;0;735687.791666667;1.33333333333333;17.0383333333333
88;20;16.8;0;0;1.11;38;1021;0;26;1;0;0;735687.833333333;0;16.1783333333333
88;21;15.4;0;0;1.94;25;1022;0;58;0.5;0;0;735687.875;0;14.9183333333333
88;22;14.4;0;0;1.94;17;1022;0;74;0.5;0;0;735687.916666667;0;13.58
88;23;13.7;0;0;1.67;17;1022;0;27;0.5;0;0;735687.958333333;0;12.6616666666667
89;0;10.9;0;0;1.94;10;1023;0;22;1;0;0;735688;0;11.8366666666667
89;1;10.7;0;0;1.94;13;1022;0;20;1;0;0;735688.041666667;0;11.51
89;2;10.4;0;0;1.67;13;1021;0;23;1;0;0;735688.083333333;0;10.9266666666667
89;3;10.2;0;0;1.39;12;1022;0;30;0.5;0;0;735688.125;0;10.5933333333333
89;4;9.9;0;0;1.39;10;1021;0;20;1;0;0;735688.166666667;0;10.48
89;5;9.3;8;8;1.39;9;1020;0;23;1;1.03032168070475;0;735688.208333333;0;10.24
89;6;9.9;146;160;1.11;5;1021;0;27;1;20.7828460114695;15;735688.25;6.33333333333333;9.60333333333333
89;7;11;350;437;0;360;1021;0;30;1;52.9414222335815;153;735688.291666667;86;10.18
89;8;13;526;679;0;180;1021;0;32;1;82.7044318008423;345;735688.333333333;201.666666666667;11.8783333333333
89;9;14.9;671;878;0;180;1021;0;26;1;120.787840605842;523;735688.375;299.166666666667;13.46
89;10;16.8;774;1019;0.56;190;1020;0;20;1;172.446802253648;662;735688.416666667;434.5;15.2416666666667
89;11;18.5;827;1092;0;196;1019;0;15;1;195.912360420259;751;735688.458333333;607.666666666667;16.4483333333333
89;12;19.8;827;1092;1.94;206;1019;0;18;1;196.839315388997;781;735688.5;710;17.535
89;13;20.5;773;1017;2.22;194;1019;0;17;1;180.536652435694;751;735688.541666667;723.666666666667;18.205
89;14;21;667;872;2.5;194;1018;0;22;1;139.303010313344;662;735688.583333333;675.166666666667;18.98
89;15;21;522;672;2.22;206;1017;0;29;1;99.181047905816;523;735688.625;537.666666666667;19.7083333333333
89;16;20.7;346;429;2.22;206;1017;0;25;1;48.6290991343783;345;735688.666666667;400.5;19.875
89;17;20.1;141;146;2.22;194;1017;0;26;1;12.8771297322201;153;735688.708333333;222.666666666667;19.3166666666667
89;18;17.7;5;5;0.28;194;1017;0;31;1;0.369021199544272;15;735688.75;69.5;18.5666666666667
89;19;16.5;0;0;0.28;198;1017;0;22;1;0;0;735688.791666667;1.5;17.4533333333333
89;20;15.2;0;0;0.28;225;1017;0;17;1;0;0;735688.833333333;0;16.6483333333333
89;21;14.2;0;0;0.56;321;1017;0;15;1;0;0;735688.875;0;15.775
89;22;12.8;0;0;1.11;19;1018;0;10;1;0;0;735688.916666667;0;14.83
89;23;12;0;0;1.67;12;1022;0;42;1;0;0;735688.958333333;0;13.1883333333333
91;0;11.9;0;0;2.5;302;1015;0;33;0.5;0;0;735690;0;12.2366666666667
91;1;11.4;0;0;2.5;298;1016;0;24;0.5;0;0;735690.041666667;0;11.725
91;2;10.9;0;0;2.5;297;1015;0;96;1;0;0;735690.083333333;0;11.425
91;3;10.4;0;0;2.78;297;1015;0;76;1;0;0;735690.125;0;11.4266666666667
91;4;9.9;0;0;2.5;300;1015;0;35;1;0;0;735690.166666667;0;11.2233333333333
91;5;9.4;0;0;1.94;300;1015;0;42;1;0;0;735690.208333333;0;10.5866666666667
91;6;8.8;13;13;1.94;299;1015;0;43;0.5;0.741704453362359;18;735690.25;5;10.0566666666667
91;7;9.3;159;167;1.94;294;1015;0;32;0.5;19.5404030271218;162;735690.291666667;79;11.5433333333333
91;8;10.5;365;447;1.94;270;1015;0;15;0.5;63.4897383040549;356;735690.333333333;243.666666666667;12.6616666666667
91;9;11.8;543;691;1.67;259;1016;0;2;1;102.910026944478;533;735690.375;366;13.315
91;10;13.4;686;887;1.94;249;1016;0;10;1;154.662264823914;672;735690.416666667;539.166666666667;14.05
91;11;15;787;1026;2.22;237;1015;0;13;1;183.66434249878;761;735690.458333333;645.333333333333;15.3866666666667
91;12;16.6;836;1093;2.22;237;1015;0;14;1;206.714307770359;791;735690.5;739.833333333333;16.5116666666667
91;13;18;833;1089;2.22;238;1014;0;17;1;210.804870122274;761;735690.541666667;793.666666666667;17.775
91;14;18.8;778;1013;2.78;237;1014;0;19;1;157.302467492073;672;735690.583333333;598.5;18.4416666666667
91;15;19.1;674;870;3.33;235;1014;0;19;1;133.178359688653;533;735690.625;507.166666666667;18.7266666666667
91;16;18.9;532;674;3.33;236;1013;0;21;1;71.0747537400989;356;735690.666666667;293.5;17.9683333333333
91;17;18.1;345;418;3.61;236;1013;0;67;1;47.93366275565;162;735690.708333333;216.833333333333;17.2116666666667
91;18;17.1;135;132;3.33;239;1013;0;100;0.5;18.1532295905219;18;735690.75;93.8333333333333;16.525
91;19;15.5;8;8;3.33;245;1013;0;100;0.5;1.49803349812825;0;735690.791666667;7.83333333333333;15.31
91;20;14.1;0;0;3.33;253;1014;0;100;0.5;0;0;735690.833333333;0;14.03
91;21;13.2;0;0;3.33;267;1014;0;100;0.5;0;0;735690.875;0;13.06
91;22;11.9;0;0;2.78;275;1015;0;0;0;0;0;735690.916666667;0;12.2516666666667
91;23;12.6;0;0;2.78;300;1015;0;39;0.5;0;0;735690.958333333;0;12.1483333333333
92;0;10.8;0;0;2.22;282;1014;0;0;0;0;0;735691;0;11.7533333333333
92;1;10.2;0;0;2.22;280;1014;0;0;0;0;0;735691.041666667;0;11.5416666666667
92;2;9.7;0;0;1.94;284;1015;0;7;1;0;0;735691.083333333;0;11.205
92;3;9.2;0;0;1.94;296;1014;0;22;1;0;0;735691.125;0;11.1283333333333
92;4;8.6;0;0;1.94;309;1014;0;32;1;0;0;735691.166666667;0;10.5033333333333
92;5;8.2;0;0;1.94;316;1014;0;39;1;0;0;735691.208333333;0;9.54166666666667
92;6;7.8;15;15;1.94;319;1014;0;73;0;1.7558191426595;20;735691.25;7.16666666666667;10.425
92;7;8.2;155;160;1.94;316;1014;0;94;0;21.9327296702067;167;735691.291666667;86.5;11.0916666666667
92;8;9.9;368;446;1.94;285;1014;0;19;1;65.3158446417915;361;735691.333333333;254.333333333333;12.345
92;9;11.4;511;646;1.94;262;1015;0;63;1;124.846377716065;538;735691.375;421.833333333333;13.3833333333333
92;10;12.9;484;622;2.22;249;1015;0;100;0.5;116.250613998539;677;735691.416666667;403.833333333333;14
92;11;14.7;547;710;1.94;248;1014;0;100;0.5;127.265082577563;765;735691.458333333;469.333333333333;14.6766666666667
92;12;16;740;963;2.22;247;1013;0;100;0.5;118.182333679199;796;735691.5;478.166666666667;15.3633333333333
92;13;17.9;816;1062;2.22;239;1013;0;0;0;106.591975589328;765;735691.541666667;440.333333333333;15.7833333333333
92;14;19.1;781;1012;2.22;235;1013;0;0;0;143.214637383355;677;735691.583333333;566.5;16.6966666666667
92;15;19.9;669;859;1.94;234;1012;0;13;1;138.515231485419;538;735691.625;549.833333333333;17.6483333333333
92;16;20.1;524;659;1.67;226;1011;0;29;1;91.2171172247996;361;735691.666666667;370.166666666667;17.7866666666667
92;17;19.9;350;419;2.22;226;1011;0;39;1;37.0877966647679;167;735691.708333333;167.166666666667;17.3416666666667
92;18;19.2;148;141;3.06;230;1011;0;84;1;11.3036856333415;20;735691.75;56.8333333333333;16.6383333333333
92;19;17.7;9;9;2.78;228;1012;0;99;1;0.355879974365236;0;735691.791666667;2.16666666666667;15.6433333333333
92;20;15.8;0;0;3.06;244;1012;0;35;1;0;0;735691.833333333;0;14.515
92;21;14.7;0;0;3.06;265;1013;0;25;1;0;0;735691.875;0;13.9016666666667
92;22;13.8;0;0;3.06;285;1014;0;26;1;0;0;735691.916666667;0;13.465
92;23;11.6;0;0;2.22;289;1014;0;0;0;0;0;735691.958333333;0;13.31
93;0;13.5;0;0;2.5;276;1013;0;100;0.5;0;0;735692;0;13.3
93;1;13;0;0;2.5;282;1013;0;100;0.5;0;0;735692.041666667;0;12.8366666666667
93;2;13;0;0;2.22;298;1012;0;100;0;0;0;735692.083333333;0;12.435
93;3;13;0;0;2.5;315;1012;0;100;0.5;0;0;735692.125;0;12.1666666666667
93;4;12.5;0;0;2.22;326;1011;0;100;0.5;0;0;735692.166666667;0;12.25
93;5;11.8;0;0;1.67;324;1012;0;100;0.5;0;0;735692.208333333;0;11.605
93;6;11.2;10;10;1.94;320;1012;0;100;0.5;0.612350463867189;22;735692.25;2.16666666666667;11.27
93;7;11.9;79;80;1.11;331;1011;0;100;0.5;4.51684084087991;172;735692.291666667;25.3333333333333;12.27
93;8;13;183;220;0;315;1011;0;100;0.5;15.9951028696696;366;735692.333333333;67.6666666666667;11.965
93;9;14.8;354;444;0.83;318;1011;0;100;0.5;26.5405416361491;543;735692.375;112.166666666667;13.3266666666667
93;10;16.4;485;620;1.67;321;1011;0;100;0.5;30.27093782213;682;735692.416666667;128.333333333333;13.85
93;11;17.4;531;685;0.28;345;1010;0;100;0.5;44.8855853359848;770;735692.458333333;186.666666666667;14.0983333333333
93;12;18.5;536;694;1.67;80;1010;0;100;0.5;70.7867818281386;800;735692.5;297.166666666667;15.49
93;13;18.4;443;574;1.94;135;1009;0;100;0.5;70.1442653561177;770;735692.541666667;292.833333333333;16.1416666666667
93;14;19.4;429;553;0.83;101;1010;0;100;0.5;75.193433219062;682;735692.583333333;310.166666666667;16.4066666666667
93;15;18.9;446;569;1.67;130;1009;0;100;0.5;60.5097221996445;543;735692.625;268.166666666667;16.61
93;16;19;305;381;1.39;128;1008;0;100;0.5;41.2511564867013;366;735692.666666667;189.333333333333;16.5166666666667
93;17;19;202;239;2.78;112;1008;0;100;0.5;20.4372952355279;172;735692.708333333;91.6666666666667;16.0633333333333
93;18;18.5;120;112;2.78;98;1007;0;100;0.5;7.82931994967989;22;735692.75;35.3333333333333;15.4983333333333
93;19;18;11;11;2.5;93;1008;0;100;0.5;0.229373931884766;0;735692.791666667;1.66666666666667;14.7916666666667
93;20;17.9;0;0;2.5;77;1008;0;68;0.5;0;0;735692.833333333;0;14.645
93;21;17.3;0;0;2.78;81;1007;0.1;99;0.5;0;0;735692.875;0;14.4666666666667
93;22;15.9;0;0;3.06;80;1008;0;100;0.5;0;0;735692.916666667;0;14.0783333333333
93;23;14.1;0;0;2.78;274;1012;0;100;0.5;0;0;735692.958333333;0;13.755
95;0;13.9;0;0;1.94;315;1007;0;51;0.5;0;0;735694;0;12.56
95;1;13.1;0;0;2.5;302;1007;0;96;0.5;0;0;735694.041666667;0;12.4233333333333
95;2;11.9;0;0;1.67;295;1007;0;1;1;0;0;735694.083333333;0;12.1016666666667
95;3;11.7;0;0;0.83;263;1007;0;0;0;0;0;735694.125;0;11.8033333333333
95;4;11.9;0;0;1.11;284;1006;0;0;0;0;0;735694.166666667;0;11.105
95;5;11.6;0;0;1.94;307;1007;0;6;1;0;0;735694.208333333;0;11.27
95;6;10.2;24;24;1.39;316;1007;0;8;1;1.10310153537326;26;735694.25;7.33333333333333;10.9666666666667
95;7;11.4;181;178;0.83;301;1007;0;10;1;16.4877419506796;181;735694.291666667;69;11.38
95;8;13.3;378;445;0.56;261;1007;0;1;1;38.2145443945416;376;735694.333333333;158.666666666667;12.25
95;9;16.7;548;678;0;203;1008;0;0;0;111.46234311193;553;735694.375;369.833333333333;14.4683333333333
95;10;18.9;695;879;2.78;143;1009;0;0;0;162.756398188273;692;735694.416666667;567;16.185
95;11;20.2;795;1016;2.5;158;1009;0;0;0;182.898178049723;780;735694.458333333;677;18.19
95;12;21.6;841;1080;1.11;170;1009;0;8;1;182.516804597643;810;735694.5;693;18.8766666666667
95;13;22.6;836;1073;2.22;180;1009;0;8;1;177.047822525845;780;735694.541666667;688.5;19.61
95;14;23.5;782;998;2.22;234;1009;0;17;1;115.850003611247;692;735694.583333333;446.5;19.1433333333333
95;15;23.9;665;839;2.5;258;1009;0;8;0.5;95.302611164517;553;735694.625;379.333333333333;18.315
95;16;23.8;508;625;2.5;262;1009;0;25;0.5;86.4235706138899;376;735694.666666667;348;18.2016666666667
95;17;23.4;347;402;2.78;228;1009;0;30;0.5;36.7947467973497;181;735694.708333333;165.666666666667;17.7466666666667
95;18;23;161;143;2.78;219;1009;0;22;1;18.0626508258071;26;735694.75;93.1666666666667;17.075
95;19;20.8;14;14;2.22;186;1010;0;17;0.5;1.14701585079578;0;735694.791666667;6.83333333333333;16.28
95;20;19.9;0;0;1.67;184;1010;0;13;0.5;0;0;735694.833333333;0;15.8133333333333
95;21;18.8;0;0;1.94;182;1011;0;5;1;0;0;735694.875;0;15.3033333333333
95;22;17.1;0;0;0.56;142;1012;0;4;1;0;0;735694.916666667;0;14.845
95;23;15.9;0;0;1.11;328;1007;0;100;0;0;0;735694.958333333;0;14.4
96;0;15;0;0;1.67;29;1014;0;19;0.5;0;0;735695;0;13.6683333333333
96;1;13.7;0;0;1.39;20;1014;0;13;0.5;0;0;735695.041666667;0;13.6516666666667
96;2;12.9;0;0;1.39;19;1014;0;0;0;0;0;735695.083333333;0;13.345
96;3;12.8;0;0;1.39;19;1013;0;0;0;0;0;735695.125;0;13.04
96;4;13;0;0;1.11;19;1013;0;0;0;0;0;735695.166666667;0;12.325
96;5;12.3;0;0;1.11;16;1014;0;0;0;0;0;735695.208333333;0;12.0266666666667
96;6;11.1;27;27;1.39;10;1014;0;0;0;1.00360921223958;28;735695.25;7.33333333333333;11.8466666666667
96;7;11.6;174;169;1.39;3;1014;0;0;0;15.8879829406738;186;735695.291666667;63.8333333333333;11.8966666666667
96;8;13.3;377;440;0;333;1014;0;0;0;51.6306691487631;381;735695.333333333;188;12.9283333333333
96;9;15.7;556;684;0.28;206;1015;0;0;0;126.018725837888;558;735695.375;429.333333333333;15.07
96;10;17.5;703;885;0.56;194;1015;0;0;0;169.109399414063;696;735695.416666667;588.666666666667;16.8616666666667
96;11;19.4;806;1025;0.83;180;1015;0;0;0;191.929464213053;784;735695.458333333;689.333333333333;18.1233333333333
96;12;21;858;1096;0.83;175;1015;0;0;0;200.735377834299;814;735695.5;747.333333333333;19.6033333333333
96;13;22.4;855;1092;0.83;175;1015;0;0;0;195.439576979743;784;735695.541666667;742.833333333333;20.965
96;14;23.3;795;1010;0.56;180;1015;0;0;0;181.57255434408;696;735695.583333333;697;21.71
96;15;23.8;686;860;2.5;180;1014;0;0;0;152.646291859945;558;735695.625;594.166666666667;22.21
96;16;23.9;537;656;2.5;158;1013;0;0;0;109.737775675456;381;735695.666666667;442.333333333333;22.3216666666667
96;17;23.6;356;408;2.5;163;1013;0;0;0;57.6919672732883;186;735695.708333333;275;22.6683333333333
96;18;23.8;153;133;2.22;180;1014;0;0;0;14.982093794081;28;735695.75;106.666666666667;21.8883333333333
96;19;20.9;15;15;0.28;180;1015;0;0;0;1.08781646304661;0;735695.791666667;6.5;20.5416666666667
96;20;19.2;0;0;0.56;170;1014;0;0;0;0;0;735695.833333333;0;19.4083333333333
96;21;18.5;0;0;0.56;80;1015;0;0;0;0;0;735695.875;0;18.5116666666667
96;22;17.3;0;0;1.94;41;1016;0;2;1;0;0;735695.916666667;0;17.715
96;23;16.1;0;0;1.67;35;1013;0;9;0.5;0;0;735695.958333333;0;16.25
97;0;14.5;0;0;1.39;37;1018;0;0;0;0;0;735696;0;15.2833333333333
97;1;13.9;0;0;1.11;36;1018;0;0;0;0;0;735696.041666667;0;14.635
97;2;13.4;0;0;1.11;29;1018;0;0;0;0;0;735696.083333333;0;13.8166666666667
97;3;12.5;0;0;1.39;29;1018;0;0;0;0;0;735696.125;0;12.9033333333333
97;4;11.8;0;0;1.39;28;1018;0;0;0;0;0;735696.166666667;0;12.4983333333333
97;5;11.3;0;0;1.39;30;1019;0;0;0;0;0;735696.208333333;0;12.455
97;6;10.6;29;29;1.67;27;1018;0;0;0;2.16675372330258;31;735696.25;14;12.4716666666667
97;7;12;184;176;1.11;17;1018;0;0;0;22.760305112203;190;735696.291666667;110.833333333333;13.6566666666667
97;8;14.4;386;447;1.11;45;1019;0;0;0;69.2069766616822;386;735696.333333333;283.166666666667;16.0633333333333
97;9;16.6;560;684;1.67;90;1019;0;0;0;127.533480512831;563;735696.375;441.166666666667;18.3866666666667
97;10;18.5;703;880;0.28;143;1019;0;1;1;168.513233439128;701;735696.416666667;594.833333333333;19.73
97;11;20.4;801;1014;0.28;160;1019;0;5;1;189.879807028765;789;735696.458333333;700.5;20.8583333333333
97;12;22.1;850;1081;1.94;161;1018;0;11;1;198.979856745402;818;735696.5;754.833333333333;21.5966666666667
97;13;23.3;848;1078;2.22;169;1018;0;16;1;192.255794347127;789;735696.541666667;740.833333333333;22.4516666666667
97;14;24.1;793;1002;2.22;180;1018;0;21;1;176.318484027956;701;735696.583333333;690.166666666667;23.1716666666667
97;15;24.5;689;859;2.5;191;1017;0;19;1;125.229436001248;563;735696.625;500.666666666667;23.845
97;16;24.6;546;662;2.5;209;1017;0;23;1;71.7726717631023;386;735696.666666667;306.333333333333;23.4283333333333
97;17;24.1;372;421;2.78;221;1016;0;33;1;29.3745637543899;190;735696.708333333;133.166666666667;22.9483333333333
97;18;23.1;165;140;2.5;227;1016;0;85;1;11.6098988511827;31;735696.75;60.3333333333333;22.53
97;19;21.6;17;17;1.39;222;1017;0;100;0.5;1.6940416208903;0;735696.791666667;9;21.8233333333333
97;20;20.7;0;0;2.5;214;1017;0;100;1;0;0;735696.833333333;0;20.9216666666667
97;21;18.9;0;0;2.78;241;1018;0;100;1;0;0;735696.875;0;19.7266666666667
97;22;17.7;0;0;2.5;261;1018;0;93;1;0;0;735696.916666667;0;18.3966666666667
97;23;15.9;0;0;1.39;30;1017;0;0;0;0;0;735696.958333333;0;17.34
98;0;16;0;0;1.67;263;1019;0;19;1;0;0;735697;0;16.2466666666667
98;1;15.4;0;0;1.11;275;1019;0;12;1;0;0;735697.041666667;0;15.4716666666667
98;2;14.7;0;0;0;302;1018;0;22;1;0;0;735697.083333333;0;14.9616666666667
98;3;13.8;0;0;0.28;360;1017;0;63;1;0;0;735697.125;0;14.8416666666667
